n_estimators,max_depth,learning_rate,subsample,avg_logloss,avg_accuracy,prediction,up_prob,down_prob
250,3,0.2,1.0,0.9590387547842315,0.5453393580588949,UP,0.9913870692253113,0.00861293077468872
300,7,0.05,0.8,0.9614313117889419,0.5317947195699136,UP,0.9756598472595215,0.024340152740478516
250,9,0.05,0.8,0.9622576596865345,0.5257040298597713,UP,0.9705209136009216,0.02947908639907837
100,9,0.1,0.8,0.9623312025958218,0.5284195539724159,UP,0.9682331085205078,0.03176689147949219
250,3,0.2,0.5,0.9645005203613827,0.539256913867313,UP,0.9689165353775024,0.03108346462249756
200,9,0.05,1.0,0.9755858628110352,0.5250361428563576,UP,0.9805848002433777,0.019415199756622314
150,7,0.1,0.8,0.9782257790150871,0.5331524816262361,UP,0.9635394215583801,0.03646057844161987
300,5,0.1,0.5,0.9789894991245752,0.5439843445087595,UP,0.9752287864685059,0.02477121353149414
150,9,0.1,0.5,0.9810150334560781,0.531104844517005,UP,0.9788434505462646,0.02115654945373535
50,9,0.2,0.5,0.9825658092314201,0.5304342090074045,UP,0.9350923895835876,0.06490761041641235
200,7,0.1,0.5,0.983165573214363,0.5223233672498997,UP,0.9750607013702393,0.024939298629760742
100,9,0.1,1.0,0.9844904837383185,0.5209793477245118,UP,0.989565372467041,0.010434627532958984
50,9,0.2,1.0,0.9860846027354878,0.5311295810726869,UP,0.9917082190513611,0.008291780948638916
250,5,0.1,1.0,0.9879314074941846,0.5405954363803273,UP,0.979504406452179,0.020495593547821045
150,7,0.1,1.0,0.9903731862509394,0.5304534485507126,UP,0.9828199148178101,0.01718008518218994
300,3,0.2,0.8,0.9931310221462408,0.5372285163013902,UP,0.9900041222572327,0.009995877742767334
300,9,0.05,0.8,0.9974456536562659,0.5250333943501707,UP,0.9778308868408203,0.022169113159179688
300,3,0.2,1.0,0.9995605686303151,0.5345102436825585,UP,0.9919136762619019,0.008086323738098145
250,5,0.1,0.8,1.0055884305519696,0.5324790976104488,UP,0.9704796671867371,0.02952033281326294
50,9,0.2,0.8,1.0099793566959556,0.531129581072687,UP,0.955470085144043,0.04452991485595703
200,9,0.1,0.5,1.0131733799100562,0.5453283640341474,UP,0.988132655620575,0.011867344379425049
250,9,0.05,1.0,1.0180008890152747,0.5209738507121379,UP,0.9869787693023682,0.013021230697631836
200,7,0.1,0.8,1.0247114790886827,0.5399165553521662,UP,0.97849440574646,0.02150559425354004
300,3,0.2,0.5,1.0248718871033236,0.5406091789112617,UP,0.9902514219284058,0.009748578071594238
250,7,0.1,0.5,1.028161018979092,0.5229885057471265,UP,0.9857051372528076,0.014294862747192383
300,5,0.1,1.0,1.0282373259509516,0.5433027149744113,UP,0.9800617098808289,0.019938290119171143
150,9,0.1,0.8,1.0405477060312611,0.5243572618281963,UP,0.9758442640304565,0.024155735969543457
150,5,0.2,1.0,1.0417014642832332,0.5338423566791449,UP,0.9813014268875122,0.018698573112487793
150,5,0.2,0.8,1.0498245400187132,0.5399165553521661,UP,0.9346469640731812,0.06535303592681885
200,7,0.1,1.0,1.0512207589131668,0.5345074951763716,UP,0.9859948754310608,0.014005124568939209
150,5,0.2,0.5,1.0515101363301982,0.5426155884276894,UP,0.971235990524292,0.028764009475708008
300,9,0.05,1.0,1.0521231561375297,0.522999499771874,UP,0.9902728199958801,0.009727180004119873
300,5,0.1,0.8,1.052374942749965,0.5304534485507126,UP,0.9760081768035889,0.023991823196411133
150,9,0.1,1.0,1.0561656582286698,0.5270700374346543,UP,0.9930353164672852,0.006964683532714844
250,9,0.1,0.5,1.0584989041418276,0.5405926878741404,UP,0.9874175786972046,0.01258242130279541
300,7,0.1,0.5,1.0653110260150327,0.5141932859490866,UP,0.985653281211853,0.014346718788146973
100,7,0.2,1.0,1.0655443470367543,0.5311130900355656,UP,0.9898861646652222,0.010113835334777832
100,7,0.2,0.5,1.0667942136088688,0.5223123732251521,UP,0.9957877993583679,0.00421220064163208
250,7,0.1,0.8,1.071776895870178,0.5419504499304627,UP,0.9829276204109192,0.01707237958908081
100,7,0.2,0.8,1.0761049872903508,0.5257150238845187,UP,0.9446300864219666,0.05536991357803345
200,5,0.2,0.5,1.0838595941382498,0.5575042464420589,UP,0.985893726348877,0.014106273651123047
100,9,0.2,0.5,1.0882176891297808,0.5432944694558507,UP,0.9673750400543213,0.03262495994567871
200,9,0.1,0.8,1.0920995053510312,0.5250333943501707,UP,0.9804338812828064,0.019566118717193604
300,9,0.1,0.5,1.0924352462998874,0.5405954363803273,UP,0.9905574321746826,0.009442567825317383
250,7,0.1,1.0,1.1017113629237532,0.5331524816262362,UP,0.9897088408470154,0.01029115915298462
200,5,0.2,1.0,1.1074892176129711,0.5473622586124441,UP,0.9891031980514526,0.010896801948547363
300,7,0.1,0.8,1.113569032784788,0.5412743174084885,UP,0.986562192440033,0.013437807559967041
200,5,0.2,0.8,1.1202014061062904,0.5487255176811403,UP,0.9619474411010742,0.03805255889892578
200,9,0.1,1.0,1.121801192525951,0.5311323295788739,UP,0.9953593611717224,0.004640638828277588
100,9,0.2,0.8,1.1260193437570514,0.533155230132423,UP,0.9657047986984253,0.03429520130157471
250,9,0.1,0.8,1.13678238660193,0.5257067783659581,UP,0.9839543104171753,0.016045689582824707
300,7,0.1,1.0,1.1440330503714427,0.5351808791921591,UP,0.991336464881897,0.008663535118103027
100,9,0.2,1.0,1.1459217938891648,0.5223233672498997,UP,0.9961698651313782,0.003830134868621826
250,5,0.2,0.5,1.146631103640865,0.5493851591659933,UP,0.9889334440231323,0.011066555976867676
150,7,0.2,0.8,1.1600177775310188,0.5324763491042618,UP,0.9635723233222961,0.03642767667770386
150,7,0.2,0.5,1.160234990132745,0.5297718190163646,UP,0.9972631931304932,0.002736806869506836
150,7,0.2,1.0,1.161910672512776,0.5378854092800562,UP,0.9969600439071655,0.0030399560928344727
150,9,0.2,0.5,1.16910391172133,0.5324626065733274,UP,0.979885995388031,0.020114004611968994
250,9,0.1,1.0,1.1732403969935028,0.5297745675225515,UP,0.996817946434021,0.003182053565979004
300,9,0.1,0.8,1.1741864579073342,0.5257040298597712,UP,0.9860564470291138,0.01394355297088623
250,5,0.2,1.0,1.181544348692037,0.5426375764771847,UP,0.9941444993019104,0.0058555006980896
250,5,0.2,0.8,1.1861723347306603,0.5412825629270491,UP,0.9714529514312744,0.028547048568725586
300,5,0.2,0.5,1.191029151192062,0.5466668865471617,UP,0.9890589118003845,0.010941088199615479
200,9,0.2,0.5,1.1943733791716804,0.540576196837019,UP,0.977786123752594,0.022213876247406006
200,7,0.2,0.5,1.1990726164060745,0.5317892225575399,UP,0.9987236857414246,0.0012763142585754395
150,9,0.2,0.8,1.2037895814057336,0.5236756322938483,UP,0.9766348600387573,0.023365139961242676
300,9,0.1,1.0,1.2056460140150553,0.5331634756509837,UP,0.9979243278503418,0.002075672149658203
200,7,0.2,1.0,1.2203871627960814,0.5405954363803273,UP,0.9983799457550049,0.0016200542449951172
200,7,0.2,0.8,1.2216548713307163,0.5311185870479395,UP,0.9712195992469788,0.02878040075302124
150,9,0.2,1.0,1.2241524752407384,0.5290901894820165,UP,0.9962396621704102,0.0037603378295898438
250,9,0.2,0.5,1.2257793855859465,0.5439596079530774,UP,0.9804413318634033,0.01955866813659668
300,5,0.2,1.0,1.236008195102923,0.540600933392701,UP,0.9966732263565063,0.0033267736434936523
300,5,0.2,0.8,1.244477891397781,0.5432999664682245,UP,0.972418487071991,0.027581512928009033
250,7,0.2,0.5,1.244824927251725,0.5365303957299208,UP,0.9988194108009338,0.0011805891990661621
200,9,0.2,0.8,1.2539015781651548,0.5297690705101777,UP,0.9812875390052795,0.01871246099472046
300,9,0.2,0.5,1.2588610024595832,0.5392239317930705,UP,0.9860386848449707,0.013961315155029297
250,7,0.2,0.8,1.2670603534755769,0.5378909062924301,UP,0.9786254167556763,0.02137458324432373
250,7,0.2,1.0,1.2786656276040187,0.5473622586124441,UP,0.9989558458328247,0.001044154167175293
300,7,0.2,0.5,1.2839243128424827,0.5317919710637268,UP,0.9987964630126953,0.0012035369873046875
200,9,0.2,1.0,1.28466956256704,0.5324736005980749,UP,0.9978233575820923,0.002176642417907715
250,9,0.2,0.8,1.2988131299890615,0.5331497331200493,UP,0.9839892983436584,0.016010701656341553
300,7,0.2,0.8,1.3024584264955077,0.5317919710637269,UP,0.9779365658760071,0.02206343412399292
300,9,0.2,0.8,1.329861084777294,0.5372065282518951,UP,0.9857651591300964,0.014234840869903564
250,9,0.2,1.0,1.330664224825256,0.5345019981639978,UP,0.998683750629425,0.0013162493705749512
300,7,0.2,1.0,1.3317444898640731,0.5405954363803273,UP,0.999064028263092,0.000935971736907959
300,9,0.2,1.0,1.3579239032878936,0.5351726336735984,UP,0.9987989664077759,0.001201033592224121
